x7,7084
7g,6569
7j,6086
p5,6607
8e,7101
7w,5144
p6,6651
6k,7141
s3,17625
o6,10761
5l,5887
7f,6669
7o,4784
5k,7719
7p,5796
7q,5641
h2,14739
w0,6345
z8,6004
w1,14804
1f,8085
6s,8598
w7,5799
q4,4256
g5,7925
1n,12823
w6,5900
6m,9202
7a,13173
a7,22860
3w,7065
w9,4999
9q,5418
5v,7056
9j,5421
0k,5996
5p,6580
f9,6904
5u,5537
7y,6056
8w,5353
7i,5524
0e,4347
c4,8766
r8,13780
4o,4967
v7,5704
3i,5805
e4,22309
7x,5219
g7,7909
0i,4618
k6,9456
k1,38005
i6,7671
l4,8761
4g,7437
v2,9484
t4,13119
p8,5919
1z,6192
9c,6629
9o,4736
0y,3402
5c,7760
6q,6396
s7,14687
2z,6365
z2,14717
u8,8556
i7,8148
u6,6048
w8,5801
4n,9880
m8,8165
o9,10739
9t,6471
a6,20998
0v,5221
l9,8386
0z,4264
6o,4646
3x,5832
9k,6862
9r,6714
u3,6152
8x,4779
1v,6438
8c,7204
p9,5900
7t,7000
q6,4083
t7,11144
s5,12749
k4,9725
9z,5501
i3,8457
1i,6222
z5,5691
v3,7034
3k,8434
8j,6211
3t,8727
c7,7643
z4,5711
l5,7835
j2,7323
q3,5060
8d,8248
f8,7798
n6,16439
6l,5267
u9,5393
8y,5196
1x,4816
d3,13307
5q,6924
4s,10024
b4,8180
7u,6147
6n,8015
9x,4545
5x,5318
6t,7672
3n,10356
9u,4613
8i,5990
u2,10837
v1,15078
j3,5516
q5,4024
6x,5335
1u,4269
2o,5949
8q,4984
2i,6302
f7,8198
6b,7444
6y,6686
c9,6792
m7,8311
5o,5120
u4,6058
q9,3563
6i,5503
